,details,elapsed_time,list,num_of_clauses,num_of_operations,operations
277,"{5: (True, 0.06634807586669922), 3: (False, 0.06581878662109375), 4: (False, 0.06994915008544922)}",0.35844898223876953,"['2', '5', '4', '1', '6', '3']",33897,4,"{4: [(1, 3, 2), (2, 3, 1), (2, 5, 3), (5, 6, 4)]}"
278,"{5: (True, 0.06277918815612793), 2: (False, 0.05871295928955078), 3: (True, 0.06060004234313965)}",0.31800317764282227,"['6', '4', '3', '2', '1', '5']",33897,2,"{4: [(1, 5, 4), (4, 5, 1), (4, 5, 3), (4, 6, 2)], 2: [(1, 5, 2), (5, 6, 1)]}"
279,"{5: (True, 0.06809091567993164), 2: (False, 0.05866408348083496), 3: (True, 0.057533979415893555)}",0.3307158946990967,"['3', '1', '2', '4', '5', '6']",33897,2,"{4: [(1, 2, 4), (2, 3, 1), (3, 4, 2), (3, 4, 3)], 2: [(1, 2, 2), (2, 3, 1)]}"
280,"{5: (True, 0.08349227905273438), 3: (False, 0.0586552619934082), 4: (True, 0.05790305137634277)}",0.32673001289367676,"['2', '4', '5', '6', '3', '1']",33897,3,"{4: [(1, 2, 1), (2, 4, 2), (3, 5, 4), (4, 6, 3)], 3: [(1, 2, 1), (2, 6, 3), (4, 6, 2)]}"
281,"{5: (True, 0.06944894790649414), 2: (False, 0.05327796936035156), 3: (False, 0.055757761001586914), 4: (True, 0.05892801284790039)}",0.3834879398345947,"['2', '3', '5', '4', '1', '6']",33897,3,"{4: [(1, 5, 4), (2, 4, 1), (3, 4, 3), (4, 5, 2)], 3: [(1, 5, 3), (2, 3, 2), (2, 5, 1)]}"
282,"{5: (True, 0.06312084197998047), 3: (False, 0.05655503273010254), 4: (False, 0.08406186103820801)}",0.3357696533203125,"['2', '4', '1', '3', '6', '5']",33897,4,"{4: [(1, 3, 2), (2, 3, 1), (2, 4, 3), (5, 6, 4)]}"
283,"{5: (True, 0.06412005424499512), 3: (False, 0.05692911148071289), 4: (False, 0.07333588600158691)}",0.3245689868927002,"['6', '3', '1', '4', '5', '2']",33897,4,"{4: [(1, 3, 2), (1, 6, 4), (2, 3, 1), (2, 5, 3)]}"
284,"{5: (True, 0.07103800773620605), 4: (False, 0.08573126792907715)}",0.2895481586456299,"['3', '5', '1', '6', '2', '4']",33897,4,"{4: [(1, 3, 1), (2, 5, 2), (3, 4, 3), (4, 6, 4)]}"
285,"{5: (True, 0.06438517570495605), 3: (False, 0.05747485160827637), 4: (True, 0.05989718437194824)}",0.31726694107055664,"['3', '6', '5', '1', '4', '2']",33897,3,"{4: [(1, 4, 4), (2, 4, 1), (2, 5, 3), (4, 6, 2)], 3: [(1, 3, 1), (2, 6, 3), (3, 4, 2)]}"
286,"{5: (True, 0.06025385856628418), 2: (False, 0.054231882095336914), 3: (False, 0.055108070373535156), 4: (True, 0.061901092529296875)}",0.3691880702972412,"['5', '1', '2', '4', '3', '6']",33897,3,"{4: [(1, 2, 4), (2, 5, 1), (3, 5, 2), (4, 5, 3)], 3: [(1, 2, 3), (2, 3, 2), (3, 5, 1)]}"
287,"{5: (True, 0.061621904373168945), 3: (False, 0.05608701705932617), 4: (False, 0.07468295097351074)}",0.3265058994293213,"['3', '4', '1', '6', '2', '5']",33897,4,"{4: [(1, 3, 1), (2, 4, 2), (4, 5, 3), (4, 6, 4)]}"
288,"{5: (True, 0.06064295768737793), 3: (False, 0.05957293510437012), 4: (True, 0.061438798904418945)}",0.3198690414428711,"['1', '4', '6', '2', '3', '5']",33897,3,"{4: [(2, 4, 1), (3, 4, 3), (3, 6, 4), (4, 5, 2)], 3: [(2, 3, 2), (2, 5, 1), (3, 6, 3)]}"
289,"{5: (True, 0.08146405220031738), 3: (False, 0.058503150939941406), 4: (False, 0.0656120777130127)}",0.34139084815979004,"['4', '6', '3', '2', '5', '1']",33897,4,"{4: [(1, 6, 4), (2, 5, 2), (3, 5, 3), (4, 6, 1)]}"
290,"{5: (True, 0.08858299255371094), 3: (False, 0.057341814041137695), 4: (False, 0.08417105674743652)}",0.36455392837524414,"['3', '1', '4', '2', '6', '5']",33897,4,"{4: [(1, 3, 1), (2, 3, 2), (3, 4, 3), (5, 6, 4)]}"
291,"{5: (True, 0.060975074768066406), 3: (False, 0.05583500862121582), 4: (True, 0.06407999992370605)}",0.31584882736206055,"['3', '2', '5', '4', '6', '1']",33897,3,"{4: [(1, 6, 4), (2, 4, 3), (2, 5, 1), (4, 6, 2)], 3: [(1, 3, 1), (3, 5, 2), (5, 6, 3)]}"
292,"{5: (True, 0.075897216796875), 3: (False, 0.055292367935180664), 4: (True, 0.07012295722961426)}",0.3443162441253662,"['5', '6', '3', '1', '4', '2']",33897,3,"{4: [(1, 3, 2), (2, 6, 4), (3, 4, 3), (3, 5, 1)], 3: [(1, 4, 3), (2, 3, 1), (3, 6, 2)]}"
293,"{5: (True, 0.06053590774536133), 3: (False, 0.05689859390258789), 4: (True, 0.06633496284484863)}",0.32453107833862305,"['5', '2', '3', '4', '6', '1']",33897,3,"{4: [(1, 3, 2), (3, 5, 1), (3, 5, 3), (5, 6, 4)], 3: [(1, 6, 3), (2, 5, 2), (5, 6, 1)]}"
294,"{5: (True, 0.06255888938903809), 3: (False, 0.056739091873168945), 4: (True, 0.06376981735229492)}",0.31415677070617676,"['3', '4', '6', '2', '1', '5']",33897,3,"{4: [(1, 3, 1), (2, 3, 3), (2, 5, 2), (3, 6, 4)], 3: [(1, 5, 3), (3, 5, 2), (5, 6, 1)]}"
295,"{5: (True, 0.07107210159301758), 3: (False, 0.05685877799987793), 4: (True, 0.06656312942504883)}",0.32537293434143066,"['3', '5', '6', '2', '4', '1']",33897,3,"{4: [(1, 3, 1), (2, 5, 2), (3, 4, 3), (3, 6, 4)], 3: [(1, 3, 1), (2, 4, 3), (3, 6, 2)]}"
296,"{5: (True, 0.0686500072479248), 3: (False, 0.05605888366699219), 4: (True, 0.05746197700500488)}",0.3099172115325928,"['2', '6', '3', '4', '5', '1']",33897,3,"{4: [(1, 2, 1), (2, 4, 2), (2, 4, 4), (4, 6, 3)], 3: [(1, 2, 1), (2, 6, 3), (3, 5, 2)]}"
297,"{5: (True, 0.0874171257019043), 3: (False, 0.056162118911743164), 4: (True, 0.06063699722290039)}",0.3371298313140869,"['1', '3', '6', '2', '4', '5']",33897,3,"{4: [(2, 4, 2), (2, 5, 1), (3, 4, 3), (3, 6, 4)], 3: [(2, 3, 1), (3, 5, 2), (3, 6, 3)]}"
298,"{5: (True, 0.07080698013305664), 3: (False, 0.05701017379760742), 4: (True, 0.05850076675415039)}",0.33045506477355957,"['6', '4', '5', '2', '1', '3']",33897,3,"{4: [(1, 3, 1), (1, 6, 4), (2, 3, 3), (4, 5, 2)], 3: [(1, 5, 3), (3, 5, 1), (5, 6, 2)]}"
299,"{5: (True, 0.11781716346740723), 2: (False, 0.05877399444580078), 3: (False, 0.06371307373046875), 4: (True, 0.05916595458984375)}",0.4465198516845703,"['6', '3', '4', '5', '1', '2']",33897,3,"{4: [(1, 3, 3), (2, 3, 1), (3, 5, 4), (3, 6, 2)], 3: [(1, 2, 1), (1, 6, 3), (3, 5, 2)]}"
